,Id_tweeet,Fecha,User,Tweet
104,1507047594727460865,2022-03-24 17:32:00+00:00,__Melkor__,"Excelente noticia para los terraglobistas.
https://t.co/lXAIYx9KaP"
105,1505330352495239170,2022-03-19 23:48:18+00:00,Elbuscadorr,"@avogadrito La verdad que no, conozco ingenieros, arquitectos, filósofos, antropólogos, sociólogos... sabes lo que no conozco? Jesuitas terraplanistas... Pero sí los conozco terraglobistas... religiosos heliocentristas... la nueva religión, la ciencia de la autoridad."
106,1503367796302008320,2022-03-14 13:49:48+00:00,against_babel,"@anticatetos @luisilloCifer @QuotesforGoal Tengo una compilación de vosotros los terraglobistas contradiciendose a vosotros mismos con la Pseudociencia de la Tierra esférica (están todos, Quantum, RobotdePlaton, la GatadeSchrodinger...), son dos partes, pero no utilizo métodos tan rastreros como esos."
107,1500802588421214208,2022-03-07 11:56:35+00:00,vladyestay,"@oniasesp Noooo.. Ese es un ensayo de los Terraglobistas, porque se ve una curva!! 😁"
108,1500238953651351552,2022-03-05 22:36:54+00:00,deivis_cotelo,"@Poltrust22 @anticatetos @Vegasaez_ Esta es la verdad, le pese a quien le pese. Los terraglobistas y terraplanistas están a sueldo de la NASA, solo dicen mentiras y cambian el centro de atención de la única verdad irrefutable y 100% probada: La Tierra Dinosauro https://t.co/iWvznNyy0h"
109,1499361065716666379,2022-03-03 12:28:29+00:00,inoportuno,"Jaque mate, terraglobistas https://t.co/PIHaEOZDrt"
110,1497955837763100672,2022-02-27 15:24:37+00:00,Veroonica_eme,"@PMunozIturrieta Por la imagen y comentario, los que no entenderían son los terraglobistas!"
111,1497120324294524930,2022-02-25 08:04:35+00:00,oddman1530,"@HdAnchiano Va en línea recta, no en curva.
In your face, terraglobistas 😸"
112,1492570209391194122,2022-02-12 18:44:03+00:00,Poltrust22,"@PocoLpez1 @joe78man @LenidasCienfue1 @carolina_moine Al contrario es la prueba más fehaciente, vuelvo a repetir, si el planeta es 70 % agua y el agua no se curva entonces como formas una esfera? 🧐 Además los terraglobistas sostienen que en el mar lo barcos se pierden en el horizonte por la curvatura, están los cálculos para eso"
113,1489336429696196609,2022-02-03 20:34:10+00:00,MiguelA82859042,"@BS_Velasco10 @Navegaciones Hablando de Kelper desde aquel tiempo como ahora las estrellas solo las vemos desde tierra en telescopios.
No hay en 2022 ningún video dónde muestren las estrellas las agencia espaciales.
500 años después!!!
Que estupidez mi descerebrados Terraglobistas. https://t.co/SeU8H4JhE7"
114,1487845511013015560,2022-01-30 17:49:47+00:00,Fifnator1,"@edgarsalaf El documental de 5.4/10 de calificación por la comunidad 🤪

Una manera de ir a perder el tiempo, incluso he visto muchos terraglobistas que se quejan del ""documental"" porque no tiene nada de carácter científico, y es tan así que nadie lo cita para comprobar la esfera. https://t.co/7Y0DwdrWhz"
115,1487814508038922243,2022-01-30 15:46:35+00:00,Bajista4Ojos,Me acaban de convencer. Hablaré con mi familia y amigos terraglobistas. https://t.co/FHfBAhipO6
