,Id_tweeet,Fecha,User,Tweet
97,1589639151280082944,2022-11-07 15:21:22+00:00,natxinho,No os perdáis las respuestas de los terraplanistas que defienden al anormal de Angulo. La afición más estúpida que podemos imaginar. https://t.co/1P9A2ptSJg
98,1589637105118248965,2022-11-07 15:13:14+00:00,Olliveira_Br,"""O ODAIR COMPETIU""

Atlético Goianiense, União La Calera e Flamengo não viram isso, passaram pela gente como quiseram, em 3 torneios diferentes

Os terraplanistas da bola adoram o Celso Roth sem títulos, tal qual uma síndrome de Estocolmo

Inexplicável"
99,1589635658846724096,2022-11-07 15:07:29+00:00,cristinanunes87,"@VenhaMeteoro Segue os terraplanistas, aqueles antivaxx, que receitam cloroquina, é mais a sua cara."
100,1589635377908047872,2022-11-07 15:06:22+00:00,CarlosG61638409,"@Dicoarranjos @InformaCosmos ¿Este es el gran murallon donde termina el mundo, según dicen los terraplanistas? 🤣🤣🤣🤣🤣🤣🤣🤣🤣"
101,1589631536902864896,2022-11-07 14:51:06+00:00,Giselle35312812,@reporterenato Olha o estrago desses antivacinas terraplanistas. Seguem lutando em frente aos quartéis para manter a terra plana.
102,1589630847912939520,2022-11-07 14:48:22+00:00,nDante,@salsarectum @Lek_ANCAP Son los terraplanistas de la política 😂
103,1589630517044879360,2022-11-07 14:47:03+00:00,Fernand12491489,"@harryelsocio A los terraplanistas,no se si es mejor mandarlos ATPC o escucharlos. Lo hice una p. vez y, he de ser honrado diciendo que me crearon dudas sus argumentos."
104,1589629491579850753,2022-11-07 14:42:59+00:00,gabriabr_,"@Monarca_BR @edurdsx @folha Esses terraplanistas pregam que para um bilionário precisa existir milhões de pobres kkkkkk 
Isso que dá trocar a aula de matemática por artes."
105,1589628270659923968,2022-11-07 14:38:08+00:00,1000deBanano,"Me parece curioso cuando a los fans de la señora les parece grave cuando la llamamos loca, siendo ella, la de las teorías tipo QAnon como lo del holocausto uterino, fascismo trans y agenda trans.

Por menos tratamos de desquiciados a los terraplanistas."
106,1589622602724687872,2022-11-07 14:15:36+00:00,arielpalacios,"Lidando com terraplanistas que escrevem desde a República Jéquia, cuja capital é a Atlântida."
107,1589621744436150272,2022-11-07 14:12:12+00:00,OtraAlex,"@SrtaDoe @peliradfem Repito, sois vosotras las que negais la ciencia y os codeais con los terraplanistas y demas conspiranoicos https://t.co/9MJRx8AOaI"
108,1589621587795480577,2022-11-07 14:11:34+00:00,Rickfernello,"@Yato_RS @marcio81595327 @UF0_1 Mas mesmo assim, escuta... 
Eu não quero atacar ninguém não. O comentarista acima não estava errado com a resposta, eu só achei que fosse um daqueles terraplanistas por conta do contexto. Acho que nenhum de nós 3 estava certo aqui, e eu fui besta de responder a um meme. Desculpe!"
109,1589618815088066560,2022-11-07 14:00:33+00:00,WKorolev,"@ReyLycan @miguelantonio36 @Sifu4evr @BryanAlbarino A mi me gusta que llores demuestra que tus teorías terraplanistas no tienen ningun soporte en el mundo real y por eso solo te queda llorar y llorar llorar y llorar, genial voy a poner todos los gif que quiera, a llorar a la lloreria https://t.co/cYj0U612Ys"
110,1589618373121675265,2022-11-07 13:58:48+00:00,FelipeRM2018,"@LuisZunigaPere1 @PerejilZurdin Fascismo: palabra que ultimamente está haciendo saltar a los terraplanistas, antivacunas comparainoicos, que contradiciendo la declaración oficial de las embajadas europeas y a la historia universal. https://t.co/zexVgHnkbo"
