,Id_tweeet,Fecha,User,Tweet
88,1489020515322937345,2022-02-02 23:38:50+00:00,El_Patriota_SV,"@JoseValdezSV Sos p3ndex o te haces? Es de plano que uno no quisiera decirles menos pensantes, pero es que ustedes se pasan 🤦🏻‍♂️🤦🏻‍♂️🤦🏻‍♂️ Ahora entiendes porque uno los califica así?

P 
3
N 
D 
3 
J
O"
89,1488945729112522752,2022-02-02 18:41:39+00:00,rubnieto79,"@educasado Si es que la calidad de las canciones queda en segundo plano. El problema es, que las mentes pensantes de RTVE, idearon un sistema de votación,en el que el jurado 5, él solo,compensa una diferencia del 67% (128.000 votos) en el voto popular."
90,1487138141219733512,2022-01-28 18:58:57+00:00,MoisesGaston,"@PattyChirinosVe @MirtyVas Ya está inclinado el plano de lo delincuentes,y los pensantes tienen que irse , al final cuando se hunde , salen todos juntos .Observar muy bien"
91,1486687480464171009,2022-01-27 13:08:11+00:00,SirMordredSvael,"@s4mnunes @ddeivu @RafaGGC1 @OGatoGalactico Ele simplesmente fala com mortos e consegue transportar consciência deles para si mesmo e tem poderes psíquicos de outro plano astral.

Cagar é algo irrelevante para um ser que está acima de todos os seres vivos pensantes 🤠"
92,1486544824748683270,2022-01-27 03:41:19+00:00,leinadsoel,@acostanaranjo @lopezobrador_ Me la lastima pensantes así en plano siglo 21!
93,1486024634462056465,2022-01-25 17:14:16+00:00,PauloAlmeida53,"Almas cândidas, bem pensantes, se revoltam porque eu coloquei Chomsky no mesmo plano que OC. Não leram o que escrevi, que se tratou apenas da metodologia, não do conteúdo. Chomsky se aproveitou, sim, de sua notoriedade como linguista, para trapacear no mundo da política. Como OC!"
94,1485950078670053382,2022-01-25 12:18:01+00:00,Mochimochinipon,"No governo federal não há cabeças pensantes, toda ideia e plano maligno saía da boca do Olavo para a cabecinha dos otarios do governo. Sem Olavo eles não vão mais saber o que fazer. Feliz demais, gente! ☺ #chorabolsonaro"
95,1485487639767699456,2022-01-24 05:40:27+00:00,AnaBrett14,@tuitakaik Foi um plano das mentes pensantes do SBT
96,1484253920914558980,2022-01-20 19:58:05+00:00,el_chanels,"@proceso y si se pone a revisar la estrategia de seguridad, salud, educación, no puedes ser q sus amlo lovers que yo conozco a muchos muy pensantes, no pidan seriedad, este señor es una burla de plano"
97,1480390847648698368,2022-01-10 04:07:37+00:00,VicenteIturb1d3,"@ChumelTorres Y hasta crees, exigirle al anciasno es reconocer que los chairopets se equivocaron y prefieren que se acabe México y que se acabe el mundo antes de admitir su error, eso los más o menos pensantes, los de plano bestias es porque no saben trabajar, solo estirar la mano"
98,1479578564718579712,2022-01-07 22:19:53+00:00,VilmaFl07094231,@chinchontepec22 De plano que estos tanques pensantes sí que dejan mucho que desear! 🤣🤣🤣🤣par de dundeques!
99,1479562433664532480,2022-01-07 21:15:47+00:00,Heidy94739747,"@BocheSwitch @wittgenstein_20 @CamiloPrietoVal En colombia la educación está siempre en segundo plano. Recuerden no quieren personas pensantes, leídas, críticas. Por eso la distracción siempre será primero."
100,1476400708278755328,2021-12-30 03:52:13+00:00,ROCIOVELA77,"@MaxKaiser75 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣

DE PLANO LAS mentes pensantes DEL PRIANISMO

NO HACEN crìtica

ESTÀN... crìticos

SU cerebrito

REGRESÒ AL NIVEL DE secundaria

PERO EN bruto

🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/mX7yw38jGV https://t.co/bYRV1xOi8e"
